NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Beca 18,Instituto Superior Tecnológico Público del Perú,Marketing,La Libertad,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Psicología,Cusco,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Gastronomía,Cusco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Marketing,Ayacucho,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Administración de Empresas,Cajamarca,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Gastronomía,Amazonas,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Civil,Amazonas,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Ingeniería Mecánica,Cajamarca,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Mecatrónica,Callao,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Ingeniería Ambiental,Loreto,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,CIBERTEC,Administración de Negocios Internacionales,San Martín,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Ingeniería Civil,Tumbes,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad del Pacífico,Trabajo Social,Junín,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Trabajo Social,Puno,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Gestión Empresarial,Loreto,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Electrónica Industrial,Cajamarca,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Civil,Ayacucho,Pregrado,2022,Masculino,Pobre Extremo,Migró
Beca 18,TECSUP,Enfermería,Piura,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Medicina Humana,Tacna,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Obstetricia,Madre de Dios,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Turismo y Hotelería,Ayacucho,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Economía,Amazonas,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Ingeniería Industrial,Ucayali,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Mecatrónica,Áncash,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Electrónica,Madre de Dios,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,TECSUP,Ingeniería Civil,Ica,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,TECSUP,Ingeniería Agrónoma,Cajamarca,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Economía,La Libertad,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,TECSUP,Enfermería Técnica,Huánuco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Mecánica,La Libertad,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad del Pacífico,Computación e Informática,Huánuco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad de Lima,Mecatrónica,Huancavelica,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Arquitectura,Puno,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Áncash,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Computación e Informática,Áncash,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Civil,Cajamarca,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Electrónica Industrial,Ayacucho,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad de Lima,Ingeniería Civil,Amazonas,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Educación Primaria,Callao,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Educación Primaria,Huánuco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería de Sistemas,Pasco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Electrónica Industrial,Puno,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Huancavelica,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Administración de Negocios Internacionales,Pasco,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Medicina Humana,Puno,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Computación e Informática,Lima,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Ucayali,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Ambiental,Arequipa,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Agrónoma,Amazonas,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Gestión Empresarial,Junín,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Gestión Empresarial,Loreto,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Economía,Tacna,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,CIBERTEC,Medicina Humana,Lima,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Economía,Junín,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Derecho,Huancavelica,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Contabilidad,Loreto,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,CIBERTEC,Administración de Empresas,Ayacucho,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Ingeniería Mecánica,Huánuco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,TECSUP,Ingeniería Electrónica,Pasco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Ingeniería Ambiental,Arequipa,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Mecatrónica,Huánuco,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Administración de Empresas,Huánuco,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Economía,Ucayali,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Ingeniería Ambiental,Huánuco,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Educación Primaria,Cusco,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Arquitectura,Puno,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,CIBERTEC,Administración de Negocios Internacionales,Huánuco,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad de Lima,Obstetricia,Madre de Dios,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Educación Primaria,Cusco,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Arquitectura,Ica,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,CIBERTEC,Mecatrónica,Tumbes,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Administración de Empresas,Callao,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,CIBERTEC,Derecho,Puno,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Ingeniería Agrónoma,Huancavelica,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad de Lima,Ingeniería Industrial,Cusco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Mecánica,Tumbes,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,CIBERTEC,Psicología,Ica,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Trabajo Social,Junín,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Gestión Empresarial,Junín,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Administración de Negocios Internacionales,Huancavelica,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Gestión Empresarial,Ica,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Enfermería Técnica,Lambayeque,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Ingeniería Civil,Huánuco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Administración de Empresas,Ayacucho,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Economía,Madre de Dios,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Educación Primaria,Arequipa,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Huánuco,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Industrial,Tumbes,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Ingeniería Civil,Junín,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Ingeniería Mecánica,Ucayali,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Medicina Humana,Tacna,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,CIBERTEC,Ingeniería Industrial,Junín,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Arquitectura,Áncash,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,SENATI,Ingeniería Civil,Lima,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Ingeniería Ambiental,Madre de Dios,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,CIBERTEC,Contabilidad,Amazonas,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Ingeniería Mecánica,Moquegua,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Universidad del Pacífico,Educación Primaria,Madre de Dios,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Medicina Humana,Huancavelica,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Administración de Empresas,Moquegua,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Mecánica,Lima,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Contabilidad,Amazonas,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Derecho,Cajamarca,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Medicina Humana,Apurímac,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Derecho,Amazonas,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,TECSUP,Gastronomía,Ica,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Universidad de Lima,Ingeniería Agrónoma,Huancavelica,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Mecánica,Moquegua,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Psicología,Ica,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Educación Primaria,Piura,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Universidad del Pacífico,Marketing,Áncash,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,TECSUP,Ingeniería Electrónica,Pasco,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad del Pacífico,Ingeniería Civil,La Libertad,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad del Pacífico,Educación Primaria,Tumbes,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Educación Primaria,San Martín,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Educación Primaria,Madre de Dios,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,TECSUP,Economía,Pasco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Civil,Tacna,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,CIBERTEC,Medicina Humana,Áncash,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Gestión Empresarial,Huancavelica,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Marketing,Amazonas,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Derecho,Pasco,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Obstetricia,Ayacucho,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Obstetricia,Lima,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Ingeniería Ambiental,Apurímac,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad de Lima,Arquitectura,Cajamarca,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Gastronomía,San Martín,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Ingeniería de Sistemas,La Libertad,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Enfermería Técnica,Áncash,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Ingeniería Industrial,Madre de Dios,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Enfermería Técnica,Loreto,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Administración de Negocios Internacionales,Moquegua,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Contabilidad,Lambayeque,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Civil,Puno,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Turismo y Hotelería,Huánuco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Agrónoma,Lambayeque,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Medicina Humana,Tumbes,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Contabilidad,Huánuco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Administración de Negocios Internacionales,Huancavelica,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería de Sistemas,Tumbes,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Ingeniería Civil,La Libertad,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Administración de Empresas,La Libertad,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,CIBERTEC,Economía,Moquegua,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Ambiental,Lima,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Industrial,Piura,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Ingeniería de Sistemas,Puno,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Educación Primaria,Pasco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Gestión Empresarial,Cajamarca,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Electrónica Industrial,Apurímac,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Agrónoma,Amazonas,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Arquitectura,Junín,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,SENATI,Arquitectura,Cusco,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Psicología,San Martín,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Derecho,Tumbes,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Administración de Empresas,La Libertad,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Computación e Informática,Áncash,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Ambiental,Ucayali,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Derecho,Madre de Dios,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Turismo y Hotelería,Junín,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Arquitectura,Ucayali,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Educación Primaria,Áncash,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Lima,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Electrónica,Puno,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Enfermería Técnica,Callao,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Gestión Empresarial,Huánuco,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Arquitectura,Cusco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Obstetricia,Ayacucho,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,CIBERTEC,Educación Primaria,Callao,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,CIBERTEC,Ingeniería Civil,Arequipa,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Trabajo Social,La Libertad,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,TECSUP,Marketing,Tumbes,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Mecatrónica,Ica,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Agrónoma,Pasco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Ingeniería Ambiental,Amazonas,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad de Lima,Administración de Empresas,Lambayeque,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,CIBERTEC,Enfermería,Callao,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Industrial,Arequipa,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,SENATI,Ingeniería Mecánica,Tacna,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Computación e Informática,Piura,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Electrónica Industrial,Loreto,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad de Lima,Contabilidad,Cajamarca,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Trabajo Social,Cusco,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,CIBERTEC,Administración de Negocios Internacionales,Tumbes,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Marketing,Ica,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,CIBERTEC,Ingeniería Agrónoma,Huancavelica,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Computación e Informática,Callao,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Mecatrónica,Ayacucho,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Psicología,San Martín,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Obstetricia,Tumbes,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad de Lima,Enfermería,Arequipa,Pregrado,2022,Masculino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Trabajo Social,Pasco,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Contabilidad,Ayacucho,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Trabajo Social,Tumbes,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Contabilidad,Madre de Dios,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Enfermería,Lambayeque,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Instituto Superior Tecnológico Público del Perú,Medicina Humana,La Libertad,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Derecho,Arequipa,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Contabilidad,Cajamarca,Pregrado,2022,Masculino,No pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Industrial,Callao,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Ingeniería Electrónica,San Martín,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Electrónica,Tacna,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Economía,San Martín,Pregrado,2022,Femenino,No pobre,Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Economía,Huánuco,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Gastronomía,Arequipa,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Psicología,Áncash,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,TECSUP,Ingeniería de Sistemas,Huánuco,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,CIBERTEC,Enfermería,Ayacucho,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Psicología,Lambayeque,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad de Lima,Ingeniería Mecánica,Moquegua,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería de Sistemas,Lima,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Marketing,Ica,Pregrado,2022,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Gastronomía,Ayacucho,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad de Lima,Computación e Informática,Arequipa,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Turismo y Hotelería,Madre de Dios,Pregrado,2022,Femenino,Pobre Extremo,Migró
Beca 18,Instituto de Educación Superior Tecnológico Público,Ingeniería Industrial,Amazonas,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Arquitectura,Ayacucho,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Ambiental,Madre de Dios,Pregrado,2022,Masculino,No pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Mecatrónica,Ica,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Marketing,La Libertad,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Tumbes,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Ambiental,Junín,Pregrado,2022,Femenino,Pobre,Migró
Beca 18,TECSUP,Arquitectura,Amazonas,Pregrado,2022,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Computación e Informática,Puno,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Psicología,Piura,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Arquitectura,Apurímac,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Ingeniería Ambiental,Cusco,Pregrado,2022,Femenino,No pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Trabajo Social,Loreto,Pregrado,2022,Masculino,Pobre,No Migró
Beca 18,SENATI,Turismo y Hotelería,Apurímac,Pregrado,2022,Masculino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Enfermería,Loreto,Pregrado,2022,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Agustín de Arequipa,Ingeniería Ambiental,Lambayeque,Pregrado,2022,Masculino,No pobre,Migró
